Youtuber,subscribers,video views,category,Title,uploads,Country,channel_type,video_views_rank,channel_type_rank,video_views_for_the_last_30_days,lowest_monthly_earnings,highest_monthly_earnings,lowest_yearly_earnings,highest_yearly_earnings,subscribers_for_last_30_days,created_year,Population,Latitude,Longitude
The Infographics Show,13200000,5263540904.0,Education,The Infographics Show,4279,United States,Education,1252.0,42.0,51820000.0,13000.0,207300.0,155500.0,2500000.0,100000.0,2011.0,328239523.0,37.09024,-95.712891
jbalvinVEVO,13200000,20743586601.0,Music,jbalvinVEVO,237,Colombia,Music,113.0,142.0,86270000.0,21600.0,345100.0,258800.0,4100000.0,0.0,2010.0,50339443.0,4.570868,-74.297333
ýýýýýýTwinsFromRussia,13200000,9378175604.0,People & Blogs,ýýýýýýTwinsFromRussia,6888,United States,People,503.0,55.0,119389000.0,29800.0,477600.0,358200.0,5700000.0,300000.0,2011.0,328239523.0,37.09024,-95.712891
Technology Gyan,13200000,1138262456.0,Science & Technology,Technology Gyan,1022,India,Tech,9955.0,17.0,18518000.0,4600.0,74100.0,55600.0,888900.0,100000.0,2015.0,1366417754.0,20.593684,78.96288
CookingShooking Hindi,13200000,1758603195.0,People & Blogs,CookingShooking Hindi,393,India,Howto,5855.0,33.0,11490000.0,2900.0,46000.0,34500.0,551500.0,0.0,2017.0,1366417754.0,20.593684,78.96288
Ryan Trahan,13100000,2182651464.0,Entertainment,Ryan Trahan,33,United States,People,4051001.0,7670.0,248.0,0.06,0.99,0.74,12.0,1.0,2022.0,328239523.0,37.09024,-95.712891
Alex Gonzaga Official,13100000,1401914513.0,People & Blogs,Alex Gonzaga Official,287,Philippines,People,7733.0,56.0,10848000.0,2700.0,43400.0,32500.0,520700.0,0.0,2017.0,108116615.0,12.879721,121.774017
WiederDude,13100000,2733682792.0,Unknown,WiederDude,289,United States,Games,3275.0,65.0,56894000.0,14200.0,227600.0,170700.0,2700000.0,100000.0,2016.0,328239523.0,37.09024,-95.712891
Ian Boggs,13100000,9110348202.0,Entertainment,Ian Boggs,1327,Unknown,Entertainment,520.0,163.0,329312000.0,82300.0,1300000.0,987900.0,15800000.0,700000.0,2010.0,0.0,0.0,0.0
Lokdhun Punjabi,13100000,4712624489.0,Music,Lokdhun Punjabi,1262,India,Music,1484.0,143.0,34438000.0,8600.0,137800.0,103300.0,1700000.0,100000.0,2010.0,1366417754.0,20.593684,78.96288
Knowledge Tv ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,13100000,1936582704.0,People & Blogs,Knowledge Tv ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,7,Unknown,People,4054334.0,7714.0,2.0,0.0,0.01,0.01,0.1,0.0,2019.0,0.0,0.0,0.0
Painzeiro,13100000,2555801802.0,People & Blogs,Painzeiro,1077,Brazil,People,3545.0,56.0,43990000.0,11000.0,176000.0,132000.0,2100000.0,100000.0,2015.0,212559417.0,-14.235004,-51.92528
Peppa Pig em Portuguï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,13100000,4214172991.0,Film & Animation,Peppa Pig em Portuguï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1365,Brazil,Film,1770.0,43.0,27340000.0,6800.0,109400.0,82000.0,1300000.0,100000.0,2014.0,212559417.0,-14.235004,-51.92528
ýýýýýýýýýýýýýýý Ms Yeah,13100000,4399833602.0,People & Blogs,ýýýýýýýýýýýýýýý Ms Yeah,435,United States,Howto,1650.0,34.0,60661000.0,15200.0,242600.0,182000.0,2900000.0,100000.0,2017.0,328239523.0,37.09024,-95.712891
Hungria Hip Hop,13100000,4608751851.0,Music,Hungria Hip Hop,73,Brazil,Music,1541.0,143.0,48223000.0,12100.0,192900.0,144700.0,2300000.0,0.0,2013.0,212559417.0,-14.235004,-51.92528
RaptorGamer,13100000,2879263916.0,People & Blogs,RaptorGamer,1444,Ecuador,Games,3044.0,65.0,62909000.0,15700.0,251600.0,188700.0,3000000.0,300000.0,2016.0,17373662.0,-1.831239,-78.183406
RedeTV,13100000,5333569294.0,Entertainment,RedeTV,36760,Brazil,Entertainment,1240.0,165.0,17588000.0,4400.0,70400.0,52800.0,844200.0,0.0,2011.0,212559417.0,-14.235004,-51.92528
twenty one pilots,13100000,5264039679.0,Music,twenty one pilots,194,United States,Music,1255.0,143.0,50922000.0,12700.0,203700.0,152800.0,2400000.0,0.0,2009.0,328239523.0,37.09024,-95.712891
DJ Khaled,13100000,6637820731.0,Music,DjKhaled,12,Samoa,Music,3967392.0,5659.0,379.0,0.09,2.0,1.0,18.0,3.0,2006.0,202506.0,-13.759029,-172.104629
Davie504,13000000,2683297849.0,Entertainment,Davie504,838,Italy,Entertainment,3340.0,166.0,29870000.0,7500.0,119500.0,89600.0,1400000.0,100000.0,2011.0,60297396.0,41.87194,12.56738
Everson Zoio,13000000,1024467771.0,Comedy,Everson Zoio,625,Brazil,Entertainment,11340.0,166.0,3052000.0,763.0,12200.0,9200.0,146500.0,0.0,2009.0,212559417.0,-14.235004,-51.92528
Calon Sarjana,13000000,10664585.0,Entertainment,Calon Sarjana,29,Indonesia,Entertainment,772571.0,166.0,2292000000.0,0.0,0.0,0.0,0.0,300000.0,2016.0,270203917.0,-0.789275,113.921327
Lofi Girl,13000000,1698279553.0,Music,Lofi Girl,409,France,Music,6059.0,143.0,30471000.0,7600.0,121900.0,91400.0,1500000.0,100000.0,2015.0,67059887.0,46.227638,2.213749
Jomy Production,13000000,5057163256.0,Entertainment,SRK Edie soon,8,India,Unknown,3686280.0,0.0,2.0,0.0,0.01,0.01,0.1,0.0,2021.0,1366417754.0,20.593684,78.96288
GH'S,13000000,8739174649.0,Gaming,GH'S,510,South Korea,Games,553.0,65.0,1081000000.0,270300.0,4300000.0,3200000.0,51900000.0,1000000.0,2020.0,51709098.0,35.907757,127.766922
JesseAndMike,13000000,9999238237.0,Entertainment,JesseAndMike,716,United States,Entertainment,440.0,166.0,41109000.0,10300.0,164400.0,123300.0,2000000.0,0.0,2007.0,328239523.0,37.09024,-95.712891
Wolfoo Channel,13000000,301547793.0,Unknown,Wolfoo Channel,22,Pakistan,People,4035874.0,7638.0,590.0,0.15,2.0,2.0,28.0,8.0,2021.0,216565318.0,30.375321,69.345116
Susy Mouriz,13000000,6270909026.0,Entertainment,Susy Mouriz,1299,Mexico,Entertainment,969.0,165.0,368437000.0,92100.0,1500000.0,1100000.0,17700000.0,600000.0,2017.0,126014024.0,23.634501,-102.552784
7 Minutoz,13000000,4349562794.0,Music,7 Minutoz,521,Brazil,Music,1692.0,144.0,29526000.0,7400.0,118100.0,88600.0,1400000.0,0.0,2012.0,212559417.0,-14.235004,-51.92528
The LaBrant Fam,13000000,4637474071.0,Comedy,The LaBrant Fam,612,United States,People,1557.0,57.0,42412000.0,0.0,0.0,0.0,0.0,0.0,2012.0,328239523.0,37.09024,-95.712891
Pastor Antï¿½ï¿½ï¿½ï¿½ï,12900000,2112274210.0,People & Blogs,Pastor Antï¿½ï¿½ï¿½ï¿½ï,4712,Brazil,People,4602.0,58.0,31796000.0,7900.0,127200.0,95400.0,1500000.0,100000.0,2013.0,212559417.0,-14.235004,-51.92528
Matheus Yurley,12900000,140022442.0,Entertainment,Matheus Yurley,69,Brazil,Entertainment,93531.0,167.0,147626.0,37.0,591.0,443.0,7100.0,0.0,2015.0,212559417.0,-14.235004,-51.92528
gymvirtual,12900000,2509752944.0,Sports,gymvirtual,1572,Spain,Sports,3645.0,12.0,11993000.0,3000.0,48000.0,36000.0,575700.0,100000.0,2010.0,47076781.0,40.463667,-3.74922
BIBOï¿½ï¿½ï¿½ï¿½ï,12900000,3178222797.0,Entertainment,BIBOï¿½ï¿½ï¿½ï¿½ï,193,South Korea,Entertainment,2649.0,167.0,4001000.0,1000.0,16000.0,12000.0,192100.0,0.0,2016.0,51709098.0,35.907757,127.766922
Top Viral Talent,12900000,3643698504.0,Entertainment,Top Viral Talent,1598,United States,Entertainment,2177.0,167.0,29379000.0,7300.0,117500.0,88100.0,1400000.0,100000.0,2014.0,328239523.0,37.09024,-95.712891
Akon,12900000,6300933122.0,Music,Akon,39,United States,Music,976.0,145.0,91240000.0,22800.0,365000.0,273700.0,4400000.0,100000.0,2005.0,328239523.0,37.09024,-95.712891
AlArabiya ï¿½ï¿½ï¿½ï¿½ï¿,12900000,7520379951.0,People & Blogs,AlArabiya ï¿½ï¿½ï¿½ï¿½ï¿,169304,United Arab Emirates,News,737.0,23.0,80219000.0,20100.0,320900.0,240700.0,3900000.0,100000.0,2006.0,9770529.0,23.424076,53.847818
Rauw Alejandro,12900000,11504090820.0,Music,Rauw Alejandro,168,Unknown,Music,348.0,145.0,205548000.0,51400.0,822200.0,616600.0,9900000.0,100000.0,2014.0,0.0,0.0,0.0
EnriqueIglesiasVEVO,12900000,15446707595.0,Music,EnriqueIglesiasVEVO,137,United States,Music,210.0,145.0,75773000.0,18900.0,303100.0,227300.0,3600000.0,100000.0,2009.0,328239523.0,37.09024,-95.712891
ýýýýýýýý ýýýý ýýýýýýýýýýýýýý,12900000,5585085130.0,Shows,ýýýýýýýý ýýýý ýýýýýýýýýýýýýý,1255,Ukraine,Entertainment,1164.0,166.0,71118000.0,17800.0,284500.0,213400.0,3400000.0,200000.0,2014.0,44385155.0,48.379433,31.16558
The Shiny Peanut,12900000,2848466522.0,Education,The Shiny Peanut,2337,Indonesia,Entertainment,3109.0,167.0,837700.0,209.0,3400.0,2500.0,40200.0,0.0,2016.0,270203917.0,-0.789275,113.921327
Talking Angela,12800000,3632438963.0,Entertainment,Talking Angela,233,United Kingdom,Film,2184.0,45.0,27957000.0,7000.0,111800.0,83900.0,1300000.0,0.0,2014.0,66834405.0,55.378051,-3.435973
Melon City Show - ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,12800000,5863456698.0,Comedy,Melon City Show - ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,1727,Iraq,Comedy,1087.0,40.0,35336000.0,8800.0,141300.0,106000.0,1700000.0,0.0,2016.0,39309783.0,33.223191,43.679291
Duo Tiempo De Sol,12800000,6662288136.0,Music,Duo Tiempo De Sol,323,Spain,Education,896.0,44.0,53988000.0,13500.0,216000.0,162000.0,2600000.0,100000.0,2013.0,47076781.0,40.463667,-3.74922
Troom Troom India,12800000,6804072897.0,Howto & Style,Troom Troom India,2385,Unknown,Howto,873.0,35.0,17270000.0,4300.0,69100.0,51800.0,829000.0,0.0,2015.0,0.0,0.0,0.0
MrSuicideSheep,12800000,6970899521.0,Entertainment,MrSuicideSheep,3483,Canada,Entertainment,842.0,168.0,18118000.0,4500.0,72500.0,54400.0,869600.0,0.0,2010.0,36991981.0,56.130366,-106.346771
Adam W,12800000,9502983550.0,Comedy,Adam W,681,United States,Comedy,492.0,39.0,228951000.0,57200.0,915800.0,686900.0,11000000.0,200000.0,2015.0,328239523.0,37.09024,-95.712891
Right to Shiksha,12800000,7876740921.0,Education,Right to Shiksha,2044,India,Education,670.0,45.0,213738000.0,53400.0,855000.0,641200.0,10300000.0,300000.0,2020.0,1366417754.0,20.593684,78.96288
Beyoncï¿½ï¿½,12800000,14185611472.0,Music,Beyoncï¿½ï¿½,168,United States,Music,250.0,146.0,89566000.0,22400.0,358300.0,268700.0,4300000.0,0.0,2009.0,328239523.0,37.09024,-95.712891
FACT FIRE KING,12700000,1159290255.0,Unknown,FACT FIRE KING,782,India,Games,9683.0,66.0,51291000.0,12800.0,205200.0,153900.0,2500000.0,500000.0,2020.0,1366417754.0,20.593684,78.96288
Ian Lucas,12700000,1450874545.0,Entertainment,Ian Lucas,50,Unknown,Entertainment,4052208.0,6682.0,48.0,0.0,0.0,0.0,0.0,8.0,2016.0,0.0,0.0,0.0
Franco Escamilla,12700000,4266957149.0,Comedy,Franco Escamilla,2483,Mexico,Comedy,1740.0,41.0,77482000.0,19400.0,309900.0,232400.0,3700000.0,100000.0,2007.0,126014024.0,23.634501,-102.552784
Adexe & Nau,12700000,4579773883.0,Music,Adexe & Nau,594,Spain,Music,1563.0,147.0,10083000.0,2500.0,40300.0,30200.0,484000.0,0.0,2013.0,47076781.0,40.463667,-3.74922
Diana and Roma IND,12700000,5567832210.0,Unknown,Diana and Roma IND,534,United States,Entertainment,1173.0,169.0,46602000.0,11700.0,186400.0,139800.0,2200000.0,100000.0,2019.0,328239523.0,37.09024,-95.712891
Jass Records,12700000,5958994201.0,Music,JassRecords,1,Unknown,Music,4056853.0,5789.0,1.0,0.0,0.0,0.0,0.05,0.0,2012.0,0.0,0.0,0.0
Future,12700000,9927699419.0,Music,Future AMV's,119,United States,Film,270216.0,1473.0,472367.0,118.0,1900.0,1400.0,22700.0,1000.0,2020.0,328239523.0,37.09024,-95.712891
YoungBoy Never Broke Again,12700000,13174393401.0,Entertainment,YoungBoy Never Broke Again,142,United States,Music,279.0,147.0,169968000.0,42500.0,679900.0,509900.0,8200000.0,100000.0,2015.0,328239523.0,37.09024,-95.712891
Blossom,12700000,4733873025.0,Howto & Style,Blossom,812,United States,Howto,1472.0,36.0,43868000.0,11000.0,175500.0,131600.0,2100000.0,100000.0,2017.0,328239523.0,37.09024,-95.712891
#Refï¿½ï¿½ï¿½ï¿½,12700000,2709954270.0,Entertainment,#Refugio Mental,846,Unknown,Entertainment,2218.0,155.0,6942000.0,1700.0,27800.0,20800.0,333200.0,0.0,2013.0,0.0,0.0,0.0
Piuzinho,12700000,1081285962.0,Gaming,Piuzinho,504,Brazil,Games,10642.0,67.0,3619000.0,905.0,14500.0,10900.0,173700.0,0.0,2015.0,212559417.0,-14.235004,-51.92528
Heidi y Zidane,12700000,6001189018.0,Unknown,Heidi y Zidane,600,United States,People,1052.0,60.0,16117000.0,4000.0,64500.0,48400.0,773600.0,0.0,2019.0,328239523.0,37.09024,-95.712891
Go Ami Go!,12700000,1714955279.0,People & Blogs,Go Ami Go!,252,Colombia,People,5821.0,57.0,327600000.0,81900.0,1300000.0,982800.0,15700000.0,1500000.0,2015.0,50339443.0,4.570868,-74.297333
Morgz,12600000,3303595310.0,Gaming,Morgz,825,United Kingdom,Entertainment,2491.0,170.0,58838000.0,14700.0,235400.0,176500.0,2800000.0,100000.0,2014.0,66834405.0,55.378051,-3.435973
CaseyNeistat,12600000,3152402405.0,People & Blogs,CaseyNeistat,1101,United States,People,2681.0,61.0,5952000.0,1500.0,23800.0,17900.0,285700.0,100000.0,2010.0,328239523.0,37.09024,-95.712891
ýýýýýýýýýSULGI,12600000,3485373675.0,People & Blogs,ýýýýýýýýýSULGI,683,South Korea,People,2313.0,61.0,113132000.0,28300.0,452500.0,339400.0,5400000.0,300000.0,2012.0,51709098.0,35.907757,127.766922
NickiMinajAtVEVO,12600000,8831179714.0,Music,NickiMinajAtVEVO,99,United States,Music,557.0,148.0,35027000.0,8800.0,140100.0,105100.0,1700000.0,0.0,2010.0,328239523.0,37.09024,-95.712891
Ellie Goulding,12600000,6969178081.0,Music,Ellie Goulding,218,United Kingdom,Music,841.0,148.0,36681000.0,9200.0,146700.0,110000.0,1800000.0,0.0,2007.0,66834405.0,55.378051,-3.435973
colinfurze,12500000,1612094871.0,Entertainment,colinfurze,385,United Kingdom,Entertainment,6487.0,171.0,8482000.0,2100.0,33900.0,25400.0,407200.0,0.0,2006.0,66834405.0,55.378051,-3.435973
People Vs Food,12500000,1136534702.0,Entertainment,People Vs Food,601,United States,Entertainment,9980.0,171.0,15340000.0,3800.0,61400.0,46000.0,736300.0,0.0,2013.0,328239523.0,37.09024,-95.712891
Wolfoo Family,12500000,161254021.0,Unknown,Wolfoo Family,61,United States,Film,81750.0,46.0,757789000.0,0.0,0.0,0.0,0.0,0.0,2019.0,328239523.0,37.09024,-95.712891
Ja Mill,12500000,1302818088.0,People & Blogs,jamill,0,Unknown,Unknown,4048879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,0.0,0.0,0.0
Health Time,12500000,1002219689.0,Howto & Style,Health Time,1810,India,People,11667.0,62.0,1395000.0,349.0,5600.0,4200.0,66900.0,0.0,2016.0,1366417754.0,20.593684,78.96288
Yair17,12500000,1402042328.0,Gaming,Yair17,1109,Mexico,Games,7741.0,68.0,8869000.0,2200.0,35500.0,26600.0,425700.0,0.0,2014.0,126014024.0,23.634501,-102.552784
Little Baby Bum en Espaï¿½ï,12500000,6956320454.0,Education,Little Baby Bum en Espaï¿½ï,1459,Spain,Education,843.0,46.0,16319000.0,4100.0,65300.0,49000.0,783300.0,0.0,2014.0,47076781.0,40.463667,-3.74922
First We Feast,12500000,2983799729.0,Howto & Style,First We Feast,1076,United States,Entertainment,2892.0,171.0,111252000.0,27800.0,445000.0,333800.0,5300000.0,200000.0,2014.0,328239523.0,37.09024,-95.712891
Mï¿½ï¿½ï¿½ï¿½,12500000,3140883140.0,Travel & Events,Mï¿½ï¿½ï¿½ï¿½,766,Mexico,Entertainment,2691.0,171.0,31007000.0,7800.0,124000.0,93000.0,1500000.0,0.0,2015.0,126014024.0,23.634501,-102.552784
Bebefinn - Nursery Rhymes & Kids Songs,12500000,4163639093.0,Unknown,Bebefinn - Nursery Rhymes & Kids Songs,322,United States,Entertainment,1794.0,171.0,565459000.0,0.0,0.0,0.0,0.0,500000.0,2022.0,328239523.0,37.09024,-95.712891
Troom Troom PT,12500000,4384177908.0,Howto & Style,Troom Troom PT,2738,Unknown,Howto,1667.0,37.0,13501000.0,3400.0,54000.0,40500.0,648100.0,0.0,2015.0,0.0,0.0,0.0
Parafernalha,12500000,4625777945.0,Entertainment,Parafernalha,1888,Brazil,Entertainment,1532.0,171.0,7158000.0,1800.0,28600.0,21500.0,343600.0,0.0,2011.0,212559417.0,-14.235004,-51.92528
NDTV,12500000,4935793409.0,Entertainment,NDTV,151136,India,News,1395.0,24.0,58527000.0,14600.0,234100.0,175600.0,2800000.0,100000.0,2006.0,1366417754.0,20.593684,78.96288
elcarteldesantatv,12500000,7489455451.0,Music,elcarteldesantatv,377,Mexico,Entertainment,743.0,171.0,115881000.0,29000.0,463500.0,347600.0,5600000.0,100000.0,2008.0,126014024.0,23.634501,-102.552784
Family Fitness,12500000,10384848759.0,Entertainment,Family Fitness,1699,India,Entertainment,413.0,171.0,235715000.0,58900.0,942900.0,707100.0,11300000.0,400000.0,2017.0,1366417754.0,20.593684,78.96288
Zee Tamil,12500000,11552190002.0,Entertainment,Zee Tamil,102699,India,Entertainment,342.0,171.0,349940000.0,87500.0,1400000.0,1000000.0,16800000.0,200000.0,2008.0,1366417754.0,20.593684,78.96288
Flowers Comedy,12500000,11691081301.0,Entertainment,Flowers Comedy,11907,India,Entertainment,337.0,170.0,180021000.0,45000.0,720100.0,540100.0,8600000.0,100000.0,2015.0,1366417754.0,20.593684,78.96288
Mundo Bita,12500000,16690788752.0,Music,Mundo Bita,253,Brazil,Music,171.0,149.0,213700000.0,53400.0,854800.0,641100.0,10300000.0,100000.0,2011.0,212559417.0,-14.235004,-51.92528
Wave Music Bhakti,12500000,5146004207.0,Music,Wave Music Bhakti,19899,India,Music,1299.0,149.0,11079000.0,2800.0,44300.0,33200.0,531800.0,0.0,2011.0,1366417754.0,20.593684,78.96288
Troom Troom Indonesia,12500000,5379684248.0,People & Blogs,TROOM TROOM INDONESIA,8,Unknown,People,4057418.0,7712.0,1.0,0.0,0.0,0.0,0.05,0.0,2020.0,0.0,0.0,0.0
CKM,12500000,4465772496.0,Comedy,CKM,117,India,Comedy,1621.0,42.0,13142000.0,3300.0,52600.0,39400.0,630800.0,0.0,2018.0,1366417754.0,20.593684,78.96288
Quantum Tech HD,12500000,4340213066.0,Science & Technology,Mr_Mughall Gaming,223,Pakistan,Unknown,3956586.0,0.0,8721.0,2.0,35.0,26.0,419.0,32.0,2022.0,216565318.0,30.375321,69.345116
_vector_,12400000,7597013023.0,Comedy,_vector_,398,United States,Comedy,720.0,43.0,903672000.0,225900.0,3600000.0,2700000.0,43400000.0,1200000.0,2019.0,328239523.0,37.09024,-95.712891
DEV Ke Facts,12400000,1971226335.0,Unknown,DEV Ke Facts,218,India,Education,5034.0,47.0,273670000.0,68400.0,1100000.0,821000.0,13100000.0,600000.0,2012.0,1366417754.0,20.593684,78.96288
Hero Movies 2023,12400000,1689090619.0,People & Blogs,Hero Movies 2023,689,Unknown,People,6116.0,63.0,21837000.0,5500.0,87300.0,65500.0,1000000.0,0.0,2017.0,0.0,0.0,0.0
LOUD,12400000,2394143260.0,Gaming,WatchLOUD,690,United States,Entertainment,186431.0,1759.0,27596.0,7.0,110.0,83.0,1300.0,0.0,2006.0,328239523.0,37.09024,-95.712891
Gibby :),12400000,2862685032.0,People & Blogs,Gibby :),226,Mexico,People,3087.0,63.0,10278000.0,2600.0,41100.0,30800.0,493300.0,0.0,2014.0,126014024.0,23.634501,-102.552784
Gustavo Parï¿½ï¿½,12400000,2602614088.0,Comedy,GustavoParodias,9,Brazil,Comedy,4050768.0,4894.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,212559417.0,-14.235004,-51.92528
SAAIHALILINTAR,12400000,1113066203.0,Entertainment,SAAIHALILINTAR,409,Indonesia,Entertainment,10271.0,172.0,806075.0,202.0,3200.0,2400.0,38700.0,0.0,2012.0,270203917.0,-0.789275,113.921327
Timba Vk,12400000,2840137980.0,Gaming,Timba Vk,1024,Spain,Games,3116.0,68.0,24022000.0,6000.0,96100.0,72100.0,1200000.0,100000.0,2012.0,47076781.0,40.463667,-3.74922
Heidi and Zidane HZHtube,12400000,4021409291.0,Entertainment,Heidi and Zidane HZHtube,813,Canada,Entertainment,1900.0,172.0,9595000.0,2400.0,38400.0,28800.0,460600.0,0.0,2015.0,36991981.0,56.130366,-106.346771
DaniRep | +6 Vï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,12400000,6933660906.0,Gaming,DaniRep | +6 Vï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,12419,Spain,Games,847.0,68.0,82648000.0,20700.0,330600.0,247900.0,4000000.0,100000.0,2012.0,47076781.0,40.463667,-3.74922
Zee Kids,12400000,7683670251.0,Film & Animation,Zee Kids,1212,India,Entertainment,709.0,172.0,95163000.0,23800.0,380700.0,285500.0,4600000.0,100000.0,2012.0,1366417754.0,20.593684,78.96288
Pari's Lifestyle,12400000,7741764747.0,People & Blogs,Pari's Lifestyle,459,India,People,702.0,63.0,38165000.0,9500.0,152700.0,114500.0,1800000.0,0.0,2018.0,1366417754.0,20.593684,78.96288
DisneyChannelUK,12400000,12607488647.0,Music,DisneyChannelUK,4422,United Kingdom,Entertainment,306.0,172.0,34758000.0,8700.0,139000.0,104300.0,1700000.0,0.0,2007.0,66834405.0,55.378051,-3.435973
MoniLina,12400000,16086808918.0,Comedy,MoniLinaFamily,0,United States,People,4057944.0,2499.0,0.0,0.0,0.0,0.0,0.0,100.0,2016.0,328239523.0,37.09024,-95.712891
bharatzkitchen HINDI,12400000,2315226648.0,Howto & Style,bharatzkitchen HINDI,729,India,Howto,4042.0,38.0,30968000.0,7700.0,123900.0,92900.0,1500000.0,100000.0,2016.0,1366417754.0,20.593684,78.96288
TKOR,12400000,3392022527.0,Education,TKoR,0,Unknown,People,4057944.0,7741.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,0.0,0.0,0.0
ANNA KOVA,12400000,13959586308.0,People & Blogs,annakova,1,Unknown,Film,4049634.0,5307.0,2.0,0.0,0.01,0.01,0.1,0.0,2006.0,0.0,0.0,0.0
Avril Lavigne,12400000,6202090191.0,Music,Avril Lavigne,205,United States,Music,999.0,150.0,50188000.0,12500.0,200800.0,150600.0,2400000.0,0.0,2005.0,328239523.0,37.09024,-95.712891
Caylus,12400000,4779139505.0,Education,Caylus,1340,United States,Games,1442.0,68.0,177600000.0,44400.0,710400.0,532800.0,8500000.0,400000.0,2016.0,328239523.0,37.09024,-95.712891
Migos ATL,12400000,6993406259.0,Music,Migos ATL,99,United States,Entertainment,833.0,171.0,49412000.0,12400.0,197600.0,148200.0,2400000.0,100000.0,2012.0,328239523.0,37.09024,-95.712891
Natan por Aï¿,12300000,9029609749.0,Sports,Natan por Aï¿,1200,Brazil,Entertainment,525.0,172.0,552513000.0,138100.0,2200000.0,1700000.0,26500000.0,700000.0,2017.0,212559417.0,-14.235004,-51.92528
Free Fire India Official,12300000,1674409945.0,People & Blogs,Free Fire India Official,1500,India,Games,6141.0,69.0,64735000.0,16200.0,258900.0,194200.0,3100000.0,300000.0,2018.0,1366417754.0,20.593684,78.96288
